book_id,author,translator,publisher
15944,سیدجواد بهشتی,,ستاد اقامه نماز
48722,ریچارد والکر,مجید عاطفی,دانش نگاران برنا
48725,آنتونی رابینز,,سبکتو
15963,,,روزنامه آرمان ملی
15965,خالد حسینی,محمدامین فقیه,موسسه موسسه نگارش الکترونیک کتاب (ماناکتاب)
48744,کاترین سوتکر,شمس‌الدین  حسینی,انتشارات نسل نواندیش
48745,رونالد تی پاتر افرون,الهام آرام‌نیا,انتشارات نسل نواندیش
15986,محسن عباسی ولدی,,انتشارات آیین فطرت
48757,محمد سیدا,,انتشارات نسل نواندیش
48758,محمد سیدا,,انتشارات نسل نواندیش
15991,مهدی  روح‌پرور ,,نشر توسعه ایران
15992,مارک تواین,امیرحسین میرزائیان,موسسه موسسه نگارش الکترونیک کتاب (ماناکتاب)
15993,هنری لوفور,مراد فرهادپور,نشر بیدگل
15994,راندا برن,نازنین  ابراهیمی,انتشارات نسل نواندیش
15995,گوران شیرزادی,,ئه‌وین
15996,مارک تواین,شادی  کلینی,موسسه موسسه نگارش الکترونیک کتاب (ماناکتاب)
48761,,,مجله فرم و نقد
48762,,,انتشارات دانشمند
15999,جین آستن,فرناز اخوان طباطبایی,موسسه موسسه نگارش الکترونیک کتاب (ماناکتاب)
16000,محمدحسن ارجمندی,,نشر مایا
16001,امیر سردارآبادی,,ناشر مؤلف
48763,جی. دی. سلینجر,آراز بارسقیان,انتشارات میلکان
16003,صدیقه بهمن‌پور,,ناشر مؤلف
48766,کورت تیرواین,کلارا کرمی,انتشارات نسل نواندیش
16005,ساسان ابراهیمی,,گفتمان اندیشه معاصر
16006,ژول ورن,شادی  کلینی,موسسه موسسه نگارش الکترونیک کتاب (ماناکتاب)
48767,پیر فرانک,فرحناز میرقمی‌زاده,انتشارات نسل نواندیش
16008,چارلز دیکنز,فرناز اخوان طباطبایی,موسسه موسسه نگارش الکترونیک کتاب (ماناکتاب)
16009,تونی موریسون,صالح خواجه‌دولویی,کتاب کوله پشتی
16010,جلیل  رسولی,,نشر تعالی
16011,محسن  اسمعیلی,,میعاد اندیشه
48774,سوزان بی ویلسون,اکبر عباسی,انتشارات نسل نواندیش
48776,,,مجله سینما و ادبیات
48777,اصغر بهمنی,,انتشارات سعید نوین
48782,هاروکی موراکامی,فروزنده دولت یاری,نشر مصدق
16024,,,روزنامه جوان
16030,ایرج سعادتمند,,نشر ستاره‌ها
16033,ضیاءالدین  ضیائی,,انتشارات پر
16037,آرنولد لازاروس,شمس‌الدین  حسینی,انتشارات نسل نواندیش
16038,جی. آر. آر. تالکین,سپیده حبیبی,موسسه موسسه نگارش الکترونیک کتاب (ماناکتاب)
16039,ناصر مکارم شیرازی,,انتشارات امام علی بن ابی طالب (ع)
16040,,,نشریه چلچراغ
16041,زیگموند فروید,بنفشه جعفر,نشر روزگار نو
16042,اروین  د. یالوم,پیام یزدانی,انتشارات اختران
48811,اندرو  متیوس,وحید افضلی‌راد,انتشارات نسل نواندیش
48815,پیر فرانک,فرحناز میرقمی‌زاده,انتشارات نسل نواندیش
16048,,,فصلنامه ترجمان علوم انسانی
16049,,,تماشاگران امروز
48819,جان گاتمن,فاطمه باغستانی,انتشارات نسل نواندیش
48820,فرهاد حسن‌زاده,,نشر سماوا
48822,گیلیان باتلر,کوشیار کریمی طاری,انتشارات نسل نواندیش
16056,,,روزنامه جوان
48825,قاسم امیری,,انتشارات نسل نواندیش
48830,آنتونی هوروویتس,ناهید قهرمانی,نشر پیدایش
48831,النا فاویلی,مینا رمضانی,انتشارات نسل نواندیش
48832,برایان تریسی,گیتی شهیدی,انتشارات نسل نواندیش
48833,لیلیان گلاس,پویا ودایع,انتشارات نسل نواندیش
